filename, size, tailleBatch, nombreDeVariables, nombreDeClauses, resultat, elapsed, hostname
data/uf100-01.cnf,2,2,100,430,True,61.263354063,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,2,100,430,True,61.9097750187,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,2,20,91,True,0.0308101177216,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,2,20,91,True,0.0468909740448,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,2,20,91,True,0.031622171402,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,2,20,91,True,0.0379428863525,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,2,50,218,True,0.928931951523,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,2,50,218,True,0.912762880325,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,2,50,218,True,0.90459394455,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,2,50,218,True,0.850447893143,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,2,75,325,True,10.3191680908,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,2,75,325,True,10.2214457989,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,2,75,325,True,10.3449342251,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,2,75,325,True,10.2724249363,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,2,100,430,False,43.0521190166,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,2,100,430,False,41.7504580021,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,2,100,430,False,42.0765938759,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,2,100,430,False,41.656785965,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,2,50,218,False,1.19198608398,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,2,50,218,False,1.13564300537,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,2,50,218,False,1.1380200386,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,2,50,218,False,1.13824915886,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,2,75,325,False,7.36493706703,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,2,75,325,False,7.44274091721,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,2,75,325,False,7.31984400749,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,2,75,325,False,7.39646100998,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,4,100,430,True,61.3401341438,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,4,100,430,True,62.4214589596,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,4,100,430,True,60.5582051277,Nicolass-MacBook-Pro.local
